id,listing_url,neighbourhood,neighbourhood_cleansed,latitude,longitude,accommodates,price,review_scores_value,review_scores_location,review_scores_rating,review_scores_accuracy,review_scores_communication
778565527735193162,https://www.airbnb.com/rooms/778565527735193162,,Southern,22.23034,114.25328,4,"$1,650.00",,,,,
779404418334493911,https://www.airbnb.com/rooms/779404418334493911,,Wan Chai,22.2786,114.18832,2,$360.00,,,,,
779585588970334330,https://www.airbnb.com/rooms/779585588970334330,,Eastern,22.29068,114.21021,2,$600.00,,,,,
779587779254528152,https://www.airbnb.com/rooms/779587779254528152,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29838,114.17342,6,"$1,320.00",,,,,
780305678860762863,https://www.airbnb.com/rooms/780305678860762863,,Sham Shui Po,22.3308186,114.1650693,2,$327.00,,,,,
780794282343569474,https://www.airbnb.com/rooms/780794282343569474,,Wan Chai,22.27946,114.18477,2,$974.00,,,,,
780804999842665339,https://www.airbnb.com/rooms/780804999842665339,,Eastern,22.29234778952265,114.20040230405596,6,$521.00,,,,,
780805375714846265,https://www.airbnb.com/rooms/780805375714846265,,Yau Tsim Mong,22.32059,114.16752,2,$240.00,,,,,
780814178547193562,https://www.airbnb.com/rooms/780814178547193562,,Yuen Long,22.43932,114.06209,8,"$1,560.00",,,,,
780880870529037134,https://www.airbnb.com/rooms/780880870529037134,,Yuen Long,22.4402992,114.0630911,8,"$1,240.00",,,,,
781569037068712316,https://www.airbnb.com/rooms/781569037068712316,,Central & Western,22.282327,114.1524076,2,$347.00,,,,,
781626800757608498,https://www.airbnb.com/rooms/781626800757608498,,Yau Tsim Mong,22.29957,114.17374,2,"$1,010.00",,,,,
781835696169334452,https://www.airbnb.com/rooms/781835696169334452,,Yau Tsim Mong,22.31766,114.1569,6,"$5,510.00",,,,,
782274501978659883,https://www.airbnb.com/rooms/782274501978659883,,Wan Chai,22.275207,114.1727087,4,"$1,571.00",,,,,
782284849058047842,https://www.airbnb.com/rooms/782284849058047842,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.2735795,114.1743923,16,$328.00,,,,,
782323496313840770,https://www.airbnb.com/rooms/782323496313840770,,Central & Western,22.2805001,114.1533679,2,"$1,250.00",,,,,
782500374855572981,https://www.airbnb.com/rooms/782500374855572981,,Wan Chai,22.27889,114.17551,5,"$1,514.00",,,,,
782524261781402868,https://www.airbnb.com/rooms/782524261781402868,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28444,114.14924,3,"$1,061.00",,,,,
782704873044748584,https://www.airbnb.com/rooms/782704873044748584,,Sha Tin,22.38296341098477,114.18979804962872,2,$583.00,,,,,
782781876612553821,https://www.airbnb.com/rooms/782781876612553821,,Central & Western,22.28167,114.15476,2,$975.00,,,,,
783046592336732242,https://www.airbnb.com/rooms/783046592336732242,"Hong Kong, New Territories, Hong Kong",Tai Po,22.46392,114.1855,7,"$1,440.00",,,,,
783146416564906471,https://www.airbnb.com/rooms/783146416564906471,,Yau Tsim Mong,22.30428,114.17164,2,$327.00,,,,,
783267719692980258,https://www.airbnb.com/rooms/783267719692980258,,Yau Tsim Mong,22.3008852,114.1735447,1,$304.00,,,,,
783527255751024553,https://www.airbnb.com/rooms/783527255751024553,,Kwai Tsing,22.3719865,114.1362391,2,$205.00,,,,,
783669110703072950,https://www.airbnb.com/rooms/783669110703072950,,Islands,22.28054,113.94229,2,"$4,072.00",,,,,
783759794416263580,https://www.airbnb.com/rooms/783759794416263580,,Sham Shui Po,22.3274091,114.1662529,1,$150.00,,,,,
784185548213338797,https://www.airbnb.com/rooms/784185548213338797,,Sham Shui Po,22.32678,114.16692,1,$199.00,,,,,
785105024831338731,https://www.airbnb.com/rooms/785105024831338731,,Yau Tsim Mong,22.29993233109538,114.17565014438776,3,$390.00,,,,,
785396119185174247,https://www.airbnb.com/rooms/785396119185174247,"Hong Kong, New Territories, Hong Kong",Tai Po,22.471003674514375,114.21133551746608,3,"$1,774.00",,,,,
785750350408181695,https://www.airbnb.com/rooms/785750350408181695,,Yau Tsim Mong,22.318559,114.156471,6,"$5,510.00",,,,,
785891860633213645,https://www.airbnb.com/rooms/785891860633213645,,Yau Tsim Mong,22.304713974132717,114.17078123416354,1,$280.00,,,,,
785944367345398428,https://www.airbnb.com/rooms/785944367345398428,,Yau Tsim Mong,22.305843698716828,114.17062443180365,1,$250.00,,,,,
785949415556893899,https://www.airbnb.com/rooms/785949415556893899,,Yau Tsim Mong,22.304472865808645,114.16780945427652,1,$350.00,,,,,
786589222957970796,https://www.airbnb.com/rooms/786589222957970796,,Wan Chai,22.280164,114.185389,1,$300.00,,,,,
786683287775136449,https://www.airbnb.com/rooms/786683287775136449,,Eastern,22.2912958,114.1993903,1,$137.00,,,,,
786741148345692508,https://www.airbnb.com/rooms/786741148345692508,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.2763681,114.1700052,2,$776.00,,,,,
786743888782662507,https://www.airbnb.com/rooms/786743888782662507,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.2763681,114.1700052,3,$664.00,,,,,
786784794555960997,https://www.airbnb.com/rooms/786784794555960997,,Yau Tsim Mong,22.29735187529363,114.17641705201795,1,$226.00,,,,,
786797216110357853,https://www.airbnb.com/rooms/786797216110357853,,Yau Tsim Mong,22.305323,114.168785,2,$250.00,,,,,
787174384885571287,https://www.airbnb.com/rooms/787174384885571287,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3029591,114.1720841,2,$643.00,,,,,
787182533427892562,https://www.airbnb.com/rooms/787182533427892562,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3029591,114.1720841,2,$643.00,,,,,
787187615495632374,https://www.airbnb.com/rooms/787187615495632374,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.302367405088997,114.17276723676356,2,$643.00,,,,,
787195587049288091,https://www.airbnb.com/rooms/787195587049288091,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3029591,114.1720841,2,$643.00,,,,,
787199569053724646,https://www.airbnb.com/rooms/787199569053724646,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3029591,114.1720841,2,$643.00,,,,,
2998876,https://www.airbnb.com/rooms/2998876,,Yau Tsim Mong,22.29659,114.17192,2,$671.00,,,,,
2998886,https://www.airbnb.com/rooms/2998886,,Yau Tsim Mong,22.29609,114.17031,2,"$1,430.00",,,,,
2999248,https://www.airbnb.com/rooms/2999248,,Central & Western,22.28593,114.15242,1,$180.00,,,,,
2999296,https://www.airbnb.com/rooms/2999296,,Central & Western,22.28662,114.14769,2,$180.00,1.0,4.0,4.0,3.0,4.0
2999332,https://www.airbnb.com/rooms/2999332,,Wan Chai,22.27834,114.17328,1,$180.00,,,0.0,,
2999376,https://www.airbnb.com/rooms/2999376,,Eastern,22.28807,114.20923,1,$174.00,,,,,
2999430,https://www.airbnb.com/rooms/2999430,,Wan Chai,22.28339,114.19076,2,$180.00,2.0,5.0,2.0,1.0,5.0
3002319,https://www.airbnb.com/rooms/3002319,"Hong Kong Island, Hong Kong",Central & Western,22.28835,114.14827,3,$855.00,4.39,4.61,4.27,4.35,4.65
3021624,https://www.airbnb.com/rooms/3021624,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27891,114.17636,5,"$1,090.00",4.69,4.8,4.77,4.85,4.91
3052764,https://www.airbnb.com/rooms/3052764,,Central & Western,22.28731,114.13867,2,$180.00,,,,,
3068952,https://www.airbnb.com/rooms/3068952,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.286547,114.214851,4,"$1,250.00",4.71,4.86,4.71,4.86,4.71
3069740,https://www.airbnb.com/rooms/3069740,,Central & Western,22.28436,114.13802,2,$444.00,4.58,4.78,4.53,4.55,4.63
3069823,https://www.airbnb.com/rooms/3069823,,Central & Western,22.28543,114.13787,2,$538.00,4.43,4.48,4.57,4.62,4.71
3069856,https://www.airbnb.com/rooms/3069856,,Central & Western,22.28401,114.13914,2,$538.00,4.17,4.5,4.42,4.58,4.67
3069865,https://www.airbnb.com/rooms/3069865,,Central & Western,22.28431,114.13778,2,$538.00,4.12,4.65,4.47,4.53,4.82
3085792,https://www.airbnb.com/rooms/3085792,"Hong Kong, New Territories, Hong Kong",Sha Tin,22.38455,114.1877,6,"$1,550.00",4.8,5.0,4.6,5.0,5.0
3106194,https://www.airbnb.com/rooms/3106194,,Central & Western,22.28513,114.15157,2,$180.00,,,,,
3115717,https://www.airbnb.com/rooms/3115717,,Islands,22.30425,114.00937,4,"$1,200.00",4.36,4.64,4.44,4.7,4.81
3140677,https://www.airbnb.com/rooms/3140677,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28421,114.1497,2,"$1,200.00",4.44,4.88,4.66,4.67,4.9
3152441,https://www.airbnb.com/rooms/3152441,"Tseung Kwan O, New Territories, Hong Kong",Sai Kung,22.29396,114.27094,2,$600.00,4.29,4.14,4.63,5.0,5.0
3170735,https://www.airbnb.com/rooms/3170735,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30374,114.16949,2,$590.00,4.4,4.4,4.67,4.4,4.6
3177173,https://www.airbnb.com/rooms/3177173,"wan chai, Hong Kong Island, Hong Kong",Wan Chai,22.27788,114.1763,2,$400.00,4.48,4.7,4.55,4.56,4.64
3177277,https://www.airbnb.com/rooms/3177277,"wan chai, Hong Kong Island, Hong Kong",Wan Chai,22.27783,114.17478,2,$333.00,4.48,4.91,4.61,4.83,4.8
3177295,https://www.airbnb.com/rooms/3177295,"wan chai, Hong Kong Island, Hong Kong",Wan Chai,22.27803,114.17808,2,$558.00,4.63,4.88,4.53,4.7,4.85
3241897,https://www.airbnb.com/rooms/3241897,,Tsuen Wan,22.3714,114.13111,2,"$1,000.00",5.0,5.0,5.0,5.0,5.0
3315931,https://www.airbnb.com/rooms/3315931,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.29311,114.27338,2,$500.00,4.81,4.6,4.84,4.84,4.92
3346038,https://www.airbnb.com/rooms/3346038,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.29436,114.27223,2,$550.00,4.86,4.68,4.82,4.91,4.95
3351296,https://www.airbnb.com/rooms/3351296,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.29595,114.27076,2,$450.00,5.0,5.0,4.5,4.5,4.5
3351826,https://www.airbnb.com/rooms/3351826,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.29449,114.27091,8,"$1,863.00",4.77,4.71,4.89,4.97,4.97
3443586,https://www.airbnb.com/rooms/3443586,,Wan Chai,22.2774,114.16943,1,$217.00,,,,,
3469627,https://www.airbnb.com/rooms/3469627,"Hong Kong, New Territories, Hong Kong",Sha Tin,22.38055,114.18658,1,$568.00,4.71,4.87,4.77,4.83,4.87
3525683,https://www.airbnb.com/rooms/3525683,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28394,114.19254,5,"$1,200.00",4.68,4.97,4.78,4.63,4.95
3535812,https://www.airbnb.com/rooms/3535812,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31716,114.17058,4,$599.00,4.7,4.93,4.67,4.7,4.81
3545636,https://www.airbnb.com/rooms/3545636,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31782,114.16945,2,$310.00,4.52,4.86,4.33,4.67,4.48
3587653,https://www.airbnb.com/rooms/3587653,,Tuen Mun,22.4155,113.98068,2,$850.00,,,,,
3596518,https://www.airbnb.com/rooms/3596518,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.29287,114.2731,8,"$1,680.00",4.52,4.33,4.54,4.76,4.86
3616954,https://www.airbnb.com/rooms/3616954,,Wan Chai,22.27902,114.18248,1,$217.00,3.0,5.0,3.0,3.0,5.0
3647187,https://www.airbnb.com/rooms/3647187,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.28922,114.19866,4,$903.00,4.49,4.67,4.48,4.57,4.7
3712813,https://www.airbnb.com/rooms/3712813,"Mong Kok, Kowloon, Hong Kong",Yau Tsim Mong,22.31664,114.16859,2,$299.00,4.1,4.9,4.1,4.8,4.7
3783735,https://www.airbnb.com/rooms/3783735,"Mong Kok, Kowloon, Hong Kong",Yau Tsim Mong,22.31686,114.16892,3,$450.00,4.63,4.85,4.5,4.59,4.88
3870691,https://www.airbnb.com/rooms/3870691,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3174,114.16884,2,$310.00,4.84,4.96,4.7,4.89,4.89
3870727,https://www.airbnb.com/rooms/3870727,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31574,114.17059,3,$450.00,4.73,4.85,4.69,4.75,4.73
3885448,https://www.airbnb.com/rooms/3885448,,Yau Tsim Mong,22.29778,114.17275,2,$929.00,5.0,5.0,4.0,5.0,5.0
3886298,https://www.airbnb.com/rooms/3886298,,Yau Tsim Mong,22.31256,114.1698,13,"$1,800.00",4.63,4.91,4.61,4.69,4.87
3890627,https://www.airbnb.com/rooms/3890627,,Yau Tsim Mong,22.31302,114.17188,12,"$1,800.00",4.53,4.86,4.42,4.48,4.77
3903088,https://www.airbnb.com/rooms/3903088,"香港, 九龍, Hong Kong",Yau Tsim Mong,22.31165,114.1718,13,"$1,800.00",4.52,4.82,4.4,4.51,4.72
3903373,https://www.airbnb.com/rooms/3903373,"香港, 九龍, Hong Kong",Yau Tsim Mong,22.313,114.17015,12,"$1,800.00",4.7,4.92,4.62,4.68,4.81
3919508,https://www.airbnb.com/rooms/3919508,,Sai Kung,22.29417,114.27281,1,$599.00,4.9,4.76,4.92,4.95,4.95
3920387,https://www.airbnb.com/rooms/3920387,"Hong Kong, Hong Kong Island, Hong Kong",Sai Kung,22.29356,114.27189,2,$419.00,4.87,4.73,4.87,4.91,4.99
3937739,https://www.airbnb.com/rooms/3937739,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27944,114.19224,1,$300.00,2.0,4.0,4.0,4.0,4.0
3955852,https://www.airbnb.com/rooms/3955852,,Wan Chai,22.27772,114.17856,1,$180.00,,,,,
3974906,https://www.airbnb.com/rooms/3974906,"Wan Chai, Hong Kong Island, Hong Kong",Wan Chai,22.27887,114.17664,4,"$1,180.00",4.76,4.89,4.88,4.87,4.89
3988151,https://www.airbnb.com/rooms/3988151,,Yau Tsim Mong,22.32015,114.17031,1,$180.00,,,,,
4008972,https://www.airbnb.com/rooms/4008972,,Eastern,22.29059,114.19828,1,$180.00,,,,,
4016920,https://www.airbnb.com/rooms/4016920,,Central & Western,22.28235,114.15248,1,$180.00,,,,,
4019615,https://www.airbnb.com/rooms/4019615,,Central & Western,22.28806,114.14981,2,$180.00,,,,,
4033527,https://www.airbnb.com/rooms/4033527,,Wan Chai,22.27927,114.17396,1,$180.00,,,,,
4041673,https://www.airbnb.com/rooms/4041673,,Central & Western,22.2806,114.15657,2,$180.00,,,,,
4053934,https://www.airbnb.com/rooms/4053934,,Eastern,22.29025,114.21014,1,$180.00,5.0,5.0,5.0,5.0,5.0
4078286,https://www.airbnb.com/rooms/4078286,"Central Midlevels, HK, Hong Kong",Central & Western,22.28159,114.15009,2,"$1,735.00",4.72,4.74,4.89,4.92,4.96
4081290,https://www.airbnb.com/rooms/4081290,,Central & Western,22.28041,114.15046,1,$180.00,4.0,4.0,4.0,5.0,5.0
4108656,https://www.airbnb.com/rooms/4108656,,Wan Chai,22.28491,114.19037,1,$180.00,,,,,
4122473,https://www.airbnb.com/rooms/4122473,,Central & Western,22.28475,114.13165,1,$217.00,,,,,
4131018,https://www.airbnb.com/rooms/4131018,,Yau Tsim Mong,22.30961,114.17227,2,$180.00,4.0,2.0,3.0,3.0,4.0
4138543,https://www.airbnb.com/rooms/4138543,"New Territories, Hong Kong, Shatin, Hong Kong",Sha Tin,22.38395,114.18673,1,$500.00,4.86,4.83,4.94,4.89,5.0
4139784,https://www.airbnb.com/rooms/4139784,"Sha Tin District, New Territories, Hong Kong",Sha Tin,22.38396,114.18642,1,$500.00,4.85,4.77,4.77,4.92,4.92
4142601,https://www.airbnb.com/rooms/4142601,"Sha Tin District, New Territories, Hong Kong",Sha Tin,22.38177,114.18784,1,$400.00,4.84,4.84,4.92,4.86,5.0
4165842,https://www.airbnb.com/rooms/4165842,,Central & Western,22.28549,114.14765,1,$180.00,,,,,
4174463,https://www.airbnb.com/rooms/4174463,,Wan Chai,22.2767,114.1821,1,$180.00,3.0,3.0,2.0,3.0,2.0
4174529,https://www.airbnb.com/rooms/4174529,,Eastern,22.2901,114.19902,1,$217.00,3.0,5.0,4.0,5.0,5.0
4174619,https://www.airbnb.com/rooms/4174619,,Wan Chai,22.27886,114.17302,1,$180.00,,,,,
4174689,https://www.airbnb.com/rooms/4174689,,Yau Tsim Mong,22.31305,114.1692,1,$217.00,4.0,5.0,4.0,4.0,4.0
4193855,https://www.airbnb.com/rooms/4193855,,Central & Western,22.28051,114.15085,2,$180.00,3.0,5.0,3.0,4.0,2.0
4212561,https://www.airbnb.com/rooms/4212561,,Wan Chai,22.28351,114.19067,1,$180.00,,,,,
4218574,https://www.airbnb.com/rooms/4218574,,Central & Western,22.2826,114.15076,2,$180.00,4.0,5.0,4.0,3.0,5.0
4228094,https://www.airbnb.com/rooms/4228094,,Eastern,22.28977,114.20155,1,$180.00,,,,,
4237262,https://www.airbnb.com/rooms/4237262,,Central & Western,22.28782,114.14744,1,$180.00,,,,,
4246603,https://www.airbnb.com/rooms/4246603,"Kowloon, Hong Kong",Yau Tsim Mong,22.306791305541992,114.16658782958984,2,$550.00,4.88,4.74,4.85,4.82,4.94
4362354,https://www.airbnb.com/rooms/4362354,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.29277,114.19858,2,$380.00,4.29,4.54,4.26,4.5,4.78
4406834,https://www.airbnb.com/rooms/4406834,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31747,114.16852,4,$599.00,4.74,4.98,4.61,4.83,4.88
4436837,https://www.airbnb.com/rooms/4436837,"Jordan, Kowloon, Hong Kong",Yau Tsim Mong,22.306791305541992,114.16658782958984,2,$600.00,4.75,4.77,4.83,4.89,4.94
4471776,https://www.airbnb.com/rooms/4471776,"Lamma Island, New Territories, Hong Kong",Islands,22.23053,114.11268,2,$542.00,4.66,4.24,4.87,4.9,4.95
4503527,https://www.airbnb.com/rooms/4503527,"Tseung Kwan O, Le Prime, LOHAS Park, New Territories, Hong Kong",Sai Kung,22.29588,114.26792,2,$850.00,5.0,5.0,5.0,5.0,5.0
4517169,https://www.airbnb.com/rooms/4517169,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.29311,114.20241,4,"$2,800.00",4.0,5.0,4.67,4.67,4.67
4541992,https://www.airbnb.com/rooms/4541992,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30739,114.16701,4,$380.00,4.54,4.72,4.48,4.72,4.79
4541997,https://www.airbnb.com/rooms/4541997,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3078,114.16799,8,"$1,380.00",4.58,4.67,4.54,4.73,4.7
4550324,https://www.airbnb.com/rooms/4550324,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.38723,114.26637,3,"$1,829.00",4.27,4.68,4.65,4.65,4.72
4576534,https://www.airbnb.com/rooms/4576534,"SAI YING PUN, Hong Kong Island, Hong Kong",Central & Western,22.28668,114.14095,2,$344.00,4.65,4.84,4.6,4.42,4.78
4678644,https://www.airbnb.com/rooms/4678644,Hong Kong,Yau Tsim Mong,22.32532,114.16433,1,$224.00,4.74,4.66,4.72,4.74,4.87
4691285,https://www.airbnb.com/rooms/4691285,,Wan Chai,22.27673,114.17258,1,$180.00,,,,,
4691361,https://www.airbnb.com/rooms/4691361,Hong Kong,Yau Tsim Mong,22.32532,114.16433,5,$250.00,4.8,4.68,4.83,4.72,4.85
4695498,https://www.airbnb.com/rooms/4695498,"Yau Ma Tei, Jordon, Austin, Kowloon, Hong Kong",Yau Tsim Mong,22.306791305541992,114.16658782958984,1,$350.00,4.75,4.79,4.8,4.82,4.93
103760,https://www.airbnb.com/rooms/103760,,Central & Western,22.28418,114.15431,6,"$1,317.00",4.4,4.71,4.45,4.39,4.61
104626,https://www.airbnb.com/rooms/104626,,Central & Western,22.2836,114.1479,2,"$2,317.00",4.71,4.79,4.67,4.5,4.93
132773,https://www.airbnb.com/rooms/132773,"Hong Kong Island, Hong Kong",Central & Western,22.28921,114.14325,6,"$1,551.00",4.39,4.4,4.5,4.46,4.65
163664,https://www.airbnb.com/rooms/163664,"Sheung Wan, Hong Kong",Central & Western,22.28494,114.14901,6,$616.00,4.31,4.68,4.28,4.24,4.58
163742,https://www.airbnb.com/rooms/163742,"Sheung Wan, Hong Kong",Central & Western,22.28657,114.14889,6,$799.00,4.31,4.6,4.32,4.25,4.58
248140,https://www.airbnb.com/rooms/248140,"Sheung Wan, Hong Kong",Central & Western,22.28228,114.14923,2,$750.00,4.75,4.72,4.89,4.9,4.98
263081,https://www.airbnb.com/rooms/263081,"Mid-level, Hong Kong",Central & Western,22.27723,114.15083,8,"$4,510.00",,,,,
274589,https://www.airbnb.com/rooms/274589,,Wan Chai,22.27924,114.16995,4,"$1,069.00",4.63,4.66,4.76,4.75,4.95
280746,https://www.airbnb.com/rooms/280746,,Yuen Long,22.46592,113.98207,6,$958.00,4.26,4.03,4.28,4.31,4.49
306515,https://www.airbnb.com/rooms/306515,,Central & Western,22.28376,114.15313,2,$993.00,4.8,4.9,4.89,5.0,4.85
338157,https://www.airbnb.com/rooms/338157,"North Point, Hong Kong",Eastern,22.29182,114.20247,3,$950.00,4.66,4.85,4.81,4.86,4.83
382074,https://www.airbnb.com/rooms/382074,"wanchai, Hong Kong Island, Hong Kong",Wan Chai,22.27459,114.17056,2,$880.00,4.47,4.82,4.65,4.59,4.76
463214,https://www.airbnb.com/rooms/463214,,Central & Western,22.28537,114.14238,3,"$1,241.00",4.26,4.47,4.13,4.22,4.21
