,Rt,Bt,bedrooms,price,average_price_for_Room_types,average_price_for_Bathrooms,average_price_for_Bedroom
2712,Entire home/apt,1.0,2,550.0,646.4595375722544,385.3544721407625,720.6256983240223
2713,Private room,1.0,1,220.0,319.90830291970804,385.3544721407625,358.61450252951096
2714,Entire home/apt,1.0,1,700.0,646.4595375722544,385.3544721407625,358.61450252951096
2715,Entire home/apt,1.0,2,740.0,646.4595375722544,385.3544721407625,720.6256983240223
2716,Entire home/apt,1.0,1,850.0,646.4595375722544,385.3544721407625,358.61450252951096
2717,Shared room,2.0,1,224.0,232.1953125,325.19457013574663,358.61450252951096
2718,Private room,1.0,1,507.0,319.90830291970804,385.3544721407625,358.61450252951096
2719,Private room,1.0,1,429.0,319.90830291970804,385.3544721407625,358.61450252951096
2720,Private room,1.0,1,300.0,319.90830291970804,385.3544721407625,358.61450252951096
2721,Entire home/apt,15.0,1,850.0,646.4595375722544,515.0064935064935,358.61450252951096
2722,Entire home/apt,1.0,1,295.0,646.4595375722544,385.3544721407625,358.61450252951096
2723,Entire home/apt,1.0,1,700.0,646.4595375722544,385.3544721407625,358.61450252951096
2724,Entire home/apt,1.0,1,380.0,646.4595375722544,385.3544721407625,358.61450252951096
2725,Private room,1.0,1,269.0,319.90830291970804,385.3544721407625,358.61450252951096
2726,Entire home/apt,1.0,1,390.0,646.4595375722544,385.3544721407625,358.61450252951096
2727,Private room,15.0,1,320.0,319.90830291970804,515.0064935064935,358.61450252951096
2728,Entire home/apt,1.0,1,400.0,646.4595375722544,385.3544721407625,358.61450252951096
2729,Private room,1.0,1,507.0,319.90830291970804,385.3544721407625,358.61450252951096
2730,Entire home/apt,1.0,1,267.0,646.4595375722544,385.3544721407625,358.61450252951096
2731,Entire home/apt,15.0,1,994.0,646.4595375722544,515.0064935064935,358.61450252951096
2732,Entire home/apt,1.0,2,480.0,646.4595375722544,385.3544721407625,720.6256983240223
2733,Private room,15.0,1,980.0,319.90830291970804,515.0064935064935,358.61450252951096
2734,Private room,15.0,1,980.0,319.90830291970804,515.0064935064935,358.61450252951096
2735,Entire home/apt,2.0,2,900.0,646.4595375722544,325.19457013574663,720.6256983240223
2736,Private room,1.0,1,980.0,319.90830291970804,385.3544721407625,358.61450252951096
2737,Entire home/apt,1.0,2,787.0,646.4595375722544,385.3544721407625,720.6256983240223
2738,Entire home/apt,1.0,2,900.0,646.4595375722544,385.3544721407625,720.6256983240223
2739,Private room,1.0,1,380.0,319.90830291970804,385.3544721407625,358.61450252951096
2740,Entire home/apt,1.0,1,836.0,646.4595375722544,385.3544721407625,358.61450252951096
2741,Private room,1.0,1,342.0,319.90830291970804,385.3544721407625,358.61450252951096
2742,Entire home/apt,1.0,2,599.0,646.4595375722544,385.3544721407625,720.6256983240223
2743,Entire home/apt,2.0,2,850.0,646.4595375722544,325.19457013574663,720.6256983240223
2744,Private room,55.0,5,624.0,319.90830291970804,697.5,323.5
2745,Entire home/apt,1.0,1,485.0,646.4595375722544,385.3544721407625,358.61450252951096
2746,Entire home/apt,2.0,1,821.0,646.4595375722544,325.19457013574663,358.61450252951096
2747,Entire home/apt,1.0,1,550.0,646.4595375722544,385.3544721407625,358.61450252951096
2748,Entire home/apt,1.0,1,650.0,646.4595375722544,385.3544721407625,358.61450252951096
2749,Private room,1.0,1,250.0,319.90830291970804,385.3544721407625,358.61450252951096
2750,Entire home/apt,1.0,1,350.0,646.4595375722544,385.3544721407625,358.61450252951096
2751,Private room,15.0,1,220.0,319.90830291970804,515.0064935064935,358.61450252951096
2752,Private room,1.0,1,293.0,319.90830291970804,385.3544721407625,358.61450252951096
2753,Entire home/apt,1.0,3,580.0,646.4595375722544,385.3544721407625,795.9761904761905
2754,Private room,1.0,1,280.0,319.90830291970804,385.3544721407625,358.61450252951096
2755,Private room,1.0,1,343.0,319.90830291970804,385.3544721407625,358.61450252951096
2756,Entire home/apt,1.0,2,800.0,646.4595375722544,385.3544721407625,720.6256983240223
2757,Entire home/apt,1.0,2,936.0,646.4595375722544,385.3544721407625,720.6256983240223
2758,Entire home/apt,1.0,1,580.0,646.4595375722544,385.3544721407625,358.61450252951096
2759,Private room,1.0,1,533.0,319.90830291970804,385.3544721407625,358.61450252951096
2760,Entire home/apt,1.0,3,741.0,646.4595375722544,385.3544721407625,795.9761904761905
2761,Entire home/apt,1.0,1,600.0,646.4595375722544,385.3544721407625,358.61450252951096
2762,Private room,15.0,1,407.0,319.90830291970804,515.0064935064935,358.61450252951096
2763,Entire home/apt,1.0,1,850.0,646.4595375722544,385.3544721407625,358.61450252951096
2764,Private room,1.0,1,275.0,319.90830291970804,385.3544721407625,358.61450252951096
2765,Private room,1.0,1,238.0,319.90830291970804,385.3544721407625,358.61450252951096
2766,Entire home/apt,1.0,1,954.0,646.4595375722544,385.3544721407625,358.61450252951096
2767,Entire home/apt,1.0,2,649.0,646.4595375722544,385.3544721407625,720.6256983240223
2768,Private room,1.0,1,300.0,319.90830291970804,385.3544721407625,358.61450252951096
2769,Entire home/apt,1.0,1,489.0,646.4595375722544,385.3544721407625,358.61450252951096
2770,Entire home/apt,1.0,3,988.0,646.4595375722544,385.3544721407625,795.9761904761905
2771,Entire home/apt,1.0,1,500.0,646.4595375722544,385.3544721407625,358.61450252951096
2772,Entire home/apt,1.0,1,977.0,646.4595375722544,385.3544721407625,358.61450252951096
2773,Entire home/apt,1.0,2,700.0,646.4595375722544,385.3544721407625,720.6256983240223
2774,Private room,1.0,1,368.0,319.90830291970804,385.3544721407625,358.61450252951096
2775,Entire home/apt,1.0,2,600.0,646.4595375722544,385.3544721407625,720.6256983240223
2776,Entire home/apt,2.0,2,688.0,646.4595375722544,325.19457013574663,720.6256983240223
2777,Entire home/apt,1.0,1,980.0,646.4595375722544,385.3544721407625,358.61450252951096
2778,Entire home/apt,1.0,1,470.0,646.4595375722544,385.3544721407625,358.61450252951096
2779,Entire home/apt,1.0,1,543.0,646.4595375722544,385.3544721407625,358.61450252951096
2780,Private room,2.0,2,423.0,319.90830291970804,325.19457013574663,720.6256983240223
2781,Entire home/apt,1.0,3,835.0,646.4595375722544,385.3544721407625,795.9761904761905
2782,Entire home/apt,1.0,1,475.0,646.4595375722544,385.3544721407625,358.61450252951096
2783,Shared room,1.0,1,300.0,232.1953125,385.3544721407625,358.61450252951096
2784,Entire home/apt,1.0,1,630.0,646.4595375722544,385.3544721407625,358.61450252951096
2785,Entire home/apt,1.0,1,620.0,646.4595375722544,385.3544721407625,358.61450252951096
2786,Private room,2.0,1,160.0,319.90830291970804,325.19457013574663,358.61450252951096
2787,Entire home/apt,1.0,1,550.0,646.4595375722544,385.3544721407625,358.61450252951096
2788,Private room,1.0,1,500.0,319.90830291970804,385.3544721407625,358.61450252951096
2789,Private room,2.0,1,198.0,319.90830291970804,325.19457013574663,358.61450252951096
2790,Private room,15.0,2,500.0,319.90830291970804,515.0064935064935,720.6256983240223
2791,Entire home/apt,2.0,3,900.0,646.4595375722544,325.19457013574663,795.9761904761905
2792,Entire home/apt,2.0,3,800.0,646.4595375722544,325.19457013574663,795.9761904761905
2793,Entire home/apt,1.0,1,900.0,646.4595375722544,385.3544721407625,358.61450252951096
2794,Entire home/apt,2.0,3,900.0,646.4595375722544,325.19457013574663,795.9761904761905
2795,Entire home/apt,2.0,3,900.0,646.4595375722544,325.19457013574663,795.9761904761905
2796,Shared room,2.0,1,186.0,232.1953125,325.19457013574663,358.61450252951096
2797,Private room,15.0,1,350.0,319.90830291970804,515.0064935064935,358.61450252951096
2798,Entire home/apt,1.0,2,800.0,646.4595375722544,385.3544721407625,720.6256983240223
2799,Entire home/apt,1.0,3,750.0,646.4595375722544,385.3544721407625,795.9761904761905
2800,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
2801,Private room,1.0,1,150.0,319.90830291970804,385.3544721407625,358.61450252951096
2802,Private room,1.0,1,250.0,319.90830291970804,385.3544721407625,358.61450252951096
2803,Entire home/apt,1.0,1,500.0,646.4595375722544,385.3544721407625,358.61450252951096
2804,Private room,1.0,1,210.0,319.90830291970804,385.3544721407625,358.61450252951096
2805,Private room,1.0,1,295.0,319.90830291970804,385.3544721407625,358.61450252951096
2806,Entire home/apt,1.0,1,320.0,646.4595375722544,385.3544721407625,358.61450252951096
2807,Entire home/apt,1.0,1,700.0,646.4595375722544,385.3544721407625,358.61450252951096
2808,Entire home/apt,1.0,1,280.0,646.4595375722544,385.3544721407625,358.61450252951096
2809,Entire home/apt,1.0,1,619.0,646.4595375722544,385.3544721407625,358.61450252951096
2810,Private room,1.0,1,330.0,319.90830291970804,385.3544721407625,358.61450252951096
2811,Entire home/apt,1.0,2,750.0,646.4595375722544,385.3544721407625,720.6256983240223
2812,Entire home/apt,2.0,3,900.0,646.4595375722544,325.19457013574663,795.9761904761905
2813,Entire home/apt,1.0,3,700.0,646.4595375722544,385.3544721407625,795.9761904761905
2814,Private room,1.0,1,750.0,319.90830291970804,385.3544721407625,358.61450252951096
2815,Entire home/apt,1.0,1,786.0,646.4595375722544,385.3544721407625,358.61450252951096
2816,Entire home/apt,1.0,2,880.0,646.4595375722544,385.3544721407625,720.6256983240223
2817,Entire home/apt,1.0,1,790.0,646.4595375722544,385.3544721407625,358.61450252951096
2818,Shared room,15.0,1,230.0,232.1953125,515.0064935064935,358.61450252951096
2819,Private room,1.0,1,756.0,319.90830291970804,385.3544721407625,358.61450252951096
2820,Private room,1.0,1,677.0,319.90830291970804,385.3544721407625,358.61450252951096
2821,Private room,1.0,1,469.0,319.90830291970804,385.3544721407625,358.61450252951096
2822,Private room,1.0,1,238.0,319.90830291970804,385.3544721407625,358.61450252951096
2823,Entire home/apt,1.0,1,483.0,646.4595375722544,385.3544721407625,358.61450252951096
2824,Private room,1.0,1,537.0,319.90830291970804,385.3544721407625,358.61450252951096
2825,Entire home/apt,15.0,1,950.0,646.4595375722544,515.0064935064935,358.61450252951096
2826,Entire home/apt,1.0,2,507.0,646.4595375722544,385.3544721407625,720.6256983240223
2827,Shared room,1.0,1,220.0,232.1953125,385.3544721407625,358.61450252951096
2828,Private room,1.0,1,300.0,319.90830291970804,385.3544721407625,358.61450252951096
2829,Shared room,1.0,1,500.0,232.1953125,385.3544721407625,358.61450252951096
2830,Private room,1.0,1,350.0,319.90830291970804,385.3544721407625,358.61450252951096
2831,Entire home/apt,1.0,1,459.0,646.4595375722544,385.3544721407625,358.61450252951096
2832,Private room,1.0,2,546.0,319.90830291970804,385.3544721407625,720.6256983240223
2833,Entire home/apt,1.0,1,268.0,646.4595375722544,385.3544721407625,358.61450252951096
2834,Private room,1.0,1,230.0,319.90830291970804,385.3544721407625,358.61450252951096
2835,Entire home/apt,1.0,2,800.0,646.4595375722544,385.3544721407625,720.6256983240223
2836,Entire home/apt,15.0,1,924.0,646.4595375722544,515.0064935064935,358.61450252951096
2837,Private room,1.0,1,250.0,319.90830291970804,385.3544721407625,358.61450252951096
2838,Private room,1.0,1,423.0,319.90830291970804,385.3544721407625,358.61450252951096
2839,Private room,1.0,1,350.0,319.90830291970804,385.3544721407625,358.61450252951096
2840,Private room,1.0,1,423.0,319.90830291970804,385.3544721407625,358.61450252951096
2841,Private room,1.0,1,177.0,319.90830291970804,385.3544721407625,358.61450252951096
2842,Entire home/apt,1.0,1,591.0,646.4595375722544,385.3544721407625,358.61450252951096
2843,Entire home/apt,1.0,1,679.0,646.4595375722544,385.3544721407625,358.61450252951096
2844,Private room,1.0,1,463.0,319.90830291970804,385.3544721407625,358.61450252951096
2845,Entire home/apt,1.0,1,698.0,646.4595375722544,385.3544721407625,358.61450252951096
2846,Private room,1.0,1,423.0,319.90830291970804,385.3544721407625,358.61450252951096
2847,Private room,1.0,1,506.0,319.90830291970804,385.3544721407625,358.61450252951096
2848,Private room,1.0,1,423.0,319.90830291970804,385.3544721407625,358.61450252951096
2849,Private room,1.0,1,321.0,319.90830291970804,385.3544721407625,358.61450252951096
2850,Private room,2.0,4,320.0,319.90830291970804,325.19457013574663,479.5625
2851,Entire home/apt,1.0,1,799.0,646.4595375722544,385.3544721407625,358.61450252951096
2852,Entire home/apt,1.0,1,500.0,646.4595375722544,385.3544721407625,358.61450252951096
2853,Entire home/apt,1.0,1,187.0,646.4595375722544,385.3544721407625,358.61450252951096
2854,Entire home/apt,1.0,1,580.0,646.4595375722544,385.3544721407625,358.61450252951096
2855,Entire home/apt,1.0,1,825.0,646.4595375722544,385.3544721407625,358.61450252951096
2856,Private room,1.0,1,370.0,319.90830291970804,385.3544721407625,358.61450252951096
2857,Private room,2.0,1,300.0,319.90830291970804,325.19457013574663,358.61450252951096
2858,Private room,1.0,1,320.0,319.90830291970804,385.3544721407625,358.61450252951096
2859,Private room,1.0,1,346.0,319.90830291970804,385.3544721407625,358.61450252951096
2860,Private room,1.0,1,329.0,319.90830291970804,385.3544721407625,358.61450252951096
2861,Entire home/apt,15.0,1,428.0,646.4595375722544,515.0064935064935,358.61450252951096
2862,Entire home/apt,15.0,2,764.0,646.4595375722544,515.0064935064935,720.6256983240223
2863,Private room,1.0,1,800.0,319.90830291970804,385.3544721407625,358.61450252951096
2864,Private room,1.0,1,500.0,319.90830291970804,385.3544721407625,358.61450252951096
2865,Private room,1.0,1,450.0,319.90830291970804,385.3544721407625,358.61450252951096
2866,Entire home/apt,1.0,1,880.0,646.4595375722544,385.3544721407625,358.61450252951096
2867,Entire home/apt,1.0,1,780.0,646.4595375722544,385.3544721407625,358.61450252951096
2868,Private room,1.0,1,500.0,319.90830291970804,385.3544721407625,358.61450252951096
2869,Private room,15.0,1,320.0,319.90830291970804,515.0064935064935,358.61450252951096
2870,Private room,1.0,1,250.0,319.90830291970804,385.3544721407625,358.61450252951096
2871,Private room,1.0,1,311.0,319.90830291970804,385.3544721407625,358.61450252951096
2872,Entire home/apt,2.0,1,450.0,646.4595375722544,325.19457013574663,358.61450252951096
2873,Entire home/apt,1.0,3,650.0,646.4595375722544,385.3544721407625,795.9761904761905
2874,Private room,1.0,1,500.0,319.90830291970804,385.3544721407625,358.61450252951096
2875,Entire home/apt,1.0,1,492.0,646.4595375722544,385.3544721407625,358.61450252951096
2876,Entire home/apt,1.0,2,700.0,646.4595375722544,385.3544721407625,720.6256983240223
2877,Private room,1.0,1,236.0,319.90830291970804,385.3544721407625,358.61450252951096
2878,Private room,1.0,1,493.0,319.90830291970804,385.3544721407625,358.61450252951096
2879,Private room,1.0,1,950.0,319.90830291970804,385.3544721407625,358.61450252951096
2880,Private room,1.0,1,950.0,319.90830291970804,385.3544721407625,358.61450252951096
2881,Private room,1.0,1,423.0,319.90830291970804,385.3544721407625,358.61450252951096
2882,Private room,1.0,1,529.0,319.90830291970804,385.3544721407625,358.61450252951096
2883,Entire home/apt,1.0,2,560.0,646.4595375722544,385.3544721407625,720.6256983240223
2884,Private room,15.0,3,230.0,319.90830291970804,515.0064935064935,795.9761904761905
2885,Private room,1.0,1,400.0,319.90830291970804,385.3544721407625,358.61450252951096
2886,Private room,1.0,1,357.0,319.90830291970804,385.3544721407625,358.61450252951096
2887,Private room,1.0,1,493.0,319.90830291970804,385.3544721407625,358.61450252951096
2888,Shared room,3.0,1,300.0,232.1953125,303.5,358.61450252951096
2889,Private room,1.0,1,393.0,319.90830291970804,385.3544721407625,358.61450252951096
2890,Private room,1.0,1,423.0,319.90830291970804,385.3544721407625,358.61450252951096
2891,Private room,165.0,11,400.0,319.90830291970804,400.0,400.0
2892,Private room,1.0,1,517.0,319.90830291970804,385.3544721407625,358.61450252951096
2893,Private room,1.0,1,700.0,319.90830291970804,385.3544721407625,358.61450252951096
2894,Private room,15.0,1,609.0,319.90830291970804,515.0064935064935,358.61450252951096
2895,Private room,1.0,1,629.0,319.90830291970804,385.3544721407625,358.61450252951096
2896,Private room,1.0,1,381.0,319.90830291970804,385.3544721407625,358.61450252951096
2897,Private room,,1,370.0,319.90830291970804,,358.61450252951096
2898,Private room,1.0,1,368.0,319.90830291970804,385.3544721407625,358.61450252951096
2899,Private room,1.0,1,593.0,319.90830291970804,385.3544721407625,358.61450252951096
2900,Private room,1.0,1,700.0,319.90830291970804,385.3544721407625,358.61450252951096
2901,Private room,1.0,1,408.0,319.90830291970804,385.3544721407625,358.61450252951096
2902,Private room,1.0,1,419.0,319.90830291970804,385.3544721407625,358.61450252951096
2903,Private room,1.0,1,463.0,319.90830291970804,385.3544721407625,358.61450252951096
2904,Entire home/apt,1.0,1,988.0,646.4595375722544,385.3544721407625,358.61450252951096
2905,Private room,1.0,1,500.0,319.90830291970804,385.3544721407625,358.61450252951096
2906,Entire home/apt,1.0,1,243.0,646.4595375722544,385.3544721407625,358.61450252951096
2907,Entire home/apt,1.0,2,690.0,646.4595375722544,385.3544721407625,720.6256983240223
2908,Shared room,2.0,1,293.0,232.1953125,325.19457013574663,358.61450252951096
